"Station.Name";"DATE";"Zona_Pas";"Admin";"DAILY_MAX_TEMP";"DAILY_MIN_TEMP";"DAILY_RAIN"
"Posadas Aero.";2019-09-19;"";"Misiones";"22.50";13,7;0
"Posadas Aero.";2019-09-20;"";"Misiones";"24.30";14,2;0
"Posadas Aero.";2019-09-21;"";"Misiones";"25.50";10,2;0
"Posadas Aero.";2019-09-22;"";"Misiones";"26.50";9,5;0
"Posadas Aero.";2019-09-23;"";"Misiones";"28.00";12;0
"Posadas Aero.";2019-09-24;"";"Misiones";"25.70";16,8;0
"Posadas Aero.";2019-09-25;"";"Misiones";"29.80";15,7;0
"Posadas Aero.";2019-09-26;"";"Misiones";"29.50";13,9;0
"Posadas Aero.";2019-09-27;"";"Misiones";"31.00";14,5;0
"Posadas Aero.";2019-09-28;"";"Misiones";"33.00";16;0
"Posadas Aero.";2019-09-29;"";"Misiones";"34.40";19,1;0
"Posadas Aero.";2019-09-30;"";"Misiones";"37.00";20,5;0
"Posadas Aero.";2019-10-01;"";"Misiones";"38.50";25;0
"Posadas Aero.";2019-10-02;"";"Misiones";"23.90";22,1;10
"Posadas Aero.";2019-10-03;"";"Misiones";"24.60";20;15
"Posadas Aero.";2019-10-04;"";"Misiones";"26.00";20,7;28
"Posadas Aero.";2019-10-05;"";"Misiones";"19.20";18;15
"Posadas Aero.";2019-10-06;"";"Misiones";"22.10";14,8;0
"Posadas Aero.";2019-10-07;"";"Misiones";"27.00";14,7;0
"Posadas Aero.";2019-10-08;"";"Misiones";"30.60";16,5;0
"Posadas Aero.";2019-10-09;"";"Misiones";"32.00";17,7;0
"Posadas Aero.";2019-10-10;"";"Misiones";"35.20";18,4;0
"Posadas Aero.";2019-10-11;"";"Misiones";"36.90";22,5;0
"Posadas Aero.";2019-10-12;"";"Misiones";"37.60";25,7;0
"Posadas Aero.";2019-10-13;"";"Misiones";"38.50";24,7;2
"Posadas Aero.";2019-10-14;"";"Misiones";"22.00";21,9;26
"Posadas Aero.";2019-10-15;"";"Misiones";"25.00";15,8;1e-04
"Posadas Aero.";2019-10-16;"";"Misiones";"22.00";19,4;0
"Rio Cuarto Aerodrome";2019-07-19;"S_CORDOBA";"Cordoba";"16.20";0,4;0
"Rio Cuarto Aerodrome";2019-07-20;"S_CORDOBA";"Cordoba";"21.80";3,5;0
"Rio Cuarto Aerodrome";2019-07-21;"S_CORDOBA";"Cordoba";"14.80";10,1;0
"Rio Cuarto Aerodrome";2019-07-22;"S_CORDOBA";"Cordoba";"11.20";5,8;0
"Rio Cuarto Aerodrome";2019-07-23;"S_CORDOBA";"Cordoba";"10.70";3,9;1e-04
"Rio Cuarto Aerodrome";2019-07-24;"S_CORDOBA";"Cordoba";"13.40";4,6;0
"Rio Cuarto Aerodrome";2019-07-25;"S_CORDOBA";"Cordoba";"11.80";2,3;0
"Rio Cuarto Aerodrome";2019-07-26;"S_CORDOBA";"Cordoba";"16.80";-1,2;0
"Rio Cuarto Aerodrome";2019-07-27;"S_CORDOBA";"Cordoba";"19.80";2,4;0
"Rio Cuarto Aerodrome";2019-07-28;"S_CORDOBA";"Cordoba";"10.90";6;0
"Rio Cuarto Aerodrome";2019-07-29;"S_CORDOBA";"Cordoba";"17.60";1,7;0
"Rio Cuarto Aerodrome";2019-07-30;"S_CORDOBA";"Cordoba";"23.00";5,2;0
"Rio Cuarto Aerodrome";2019-07-31;"S_CORDOBA";"Cordoba";"21.00";7,7;0
"Rio Cuarto Aerodrome";2019-08-01;"S_CORDOBA";"Cordoba";"16.90";7,3;0
"Rio Cuarto Aerodrome";2019-08-02;"S_CORDOBA";"Cordoba";"16.00";4,8;0
"Rio Cuarto Aerodrome";2019-08-03;"S_CORDOBA";"Cordoba";"19.50";1;0
"Rio Cuarto Aerodrome";2019-08-04;"S_CORDOBA";"Cordoba";"21.70";3,3;0
"Rio Cuarto Aerodrome";2019-08-05;"S_CORDOBA";"Cordoba";"23.20";4,5;0
"Rio Cuarto Aerodrome";2019-08-06;"S_CORDOBA";"Cordoba";"21.00";5;0
"Rio Cuarto Aerodrome";2019-08-07;"S_CORDOBA";"Cordoba";"13.40";4,8;0
"Rio Cuarto Aerodrome";2019-08-08;"S_CORDOBA";"Cordoba";"11.60";5,5;1e-04
"Rio Cuarto Aerodrome";2019-08-09;"S_CORDOBA";"Cordoba";"14.20";4,3;0
"Rio Cuarto Aerodrome";2019-08-10;"S_CORDOBA";"Cordoba";"20.20";1,2;0
"Rio Cuarto Aerodrome";2019-08-11;"S_CORDOBA";"Cordoba";"21.40";2,6;0
"Rio Cuarto Aerodrome";2019-08-12;"S_CORDOBA";"Cordoba";"14.80";4;0
"Rio Cuarto Aerodrome";2019-08-13;"S_CORDOBA";"Cordoba";"11.60";-2,5;0
"Rio Cuarto Aerodrome";2019-08-14;"S_CORDOBA";"Cordoba";"13.20";0,5;0
"Rio Cuarto Aerodrome";2019-08-15;"S_CORDOBA";"Cordoba";"18.20";-0,2;0
"Rio Cuarto Aerodrome";2019-08-16;"S_CORDOBA";"Cordoba";"20.20";3,3;0
"Rio Cuarto Aerodrome";2019-08-17;"S_CORDOBA";"Cordoba";"20.60";6,4;0
"Rio Cuarto Aerodrome";2019-08-18;"S_CORDOBA";"Cordoba";"11.90";4,8;0
"Rio Cuarto Aerodrome";2019-08-19;"S_CORDOBA";"Cordoba";"13.00";5,2;0
"Rio Cuarto Aerodrome";2019-08-20;"S_CORDOBA";"Cordoba";"15.70";1,4;0
"Rio Cuarto Aerodrome";2019-08-21;"S_CORDOBA";"Cordoba";"17.00";2,5;0
"Rio Cuarto Aerodrome";2019-08-22;"S_CORDOBA";"Cordoba";"19.40";6,6;0
"Rio Cuarto Aerodrome";2019-08-23;"S_CORDOBA";"Cordoba";"21.20";5,5;0
"Rio Cuarto Aerodrome";2019-08-24;"S_CORDOBA";"Cordoba";"22.90";8,1;0
"Rio Cuarto Aerodrome";2019-08-25;"S_CORDOBA";"Cordoba";"23.50";8,2;0
"Rio Cuarto Aerodrome";2019-08-26;"S_CORDOBA";"Cordoba";"28.90";11,2;0
"Rio Cuarto Aerodrome";2019-08-27;"S_CORDOBA";"Cordoba";"27.50";13,4;0
"Rio Cuarto Aerodrome";2019-08-28;"S_CORDOBA";"Cordoba";"31.40";13,5;0
"Rio Cuarto Aerodrome";2019-08-29;"S_CORDOBA";"Cordoba";"18.80";12,2;0
"Rio Cuarto Aerodrome";2019-08-30;"S_CORDOBA";"Cordoba";"18.80";9,6;0
"Rio Cuarto Aerodrome";2019-08-31;"S_CORDOBA";"Cordoba";"20.20";3,8;0
"Rio Cuarto Aerodrome";2019-09-01;"S_CORDOBA";"Cordoba";"17.00";5,6;0
"Rio Cuarto Aerodrome";2019-09-02;"S_CORDOBA";"Cordoba";"11.50";3;0
"Rio Cuarto Aerodrome";2019-09-03;"S_CORDOBA";"Cordoba";"14.80";-2;0
"Rio Cuarto Aerodrome";2019-09-04;"S_CORDOBA";"Cordoba";"13.50";0;0
"Rio Cuarto Aerodrome";2019-09-05;"S_CORDOBA";"Cordoba";"15.50";5,2;0
"Rio Cuarto Aerodrome";2019-09-06;"S_CORDOBA";"Cordoba";"17.30";3,2;0
"Rio Cuarto Aerodrome";2019-09-07;"S_CORDOBA";"Cordoba";"19.00";3;0
"Rio Cuarto Aerodrome";2019-09-08;"S_CORDOBA";"Cordoba";"21.50";3,5;2
"Rio Cuarto Aerodrome";2019-09-09;"S_CORDOBA";"Cordoba";"12.20";9,8;0,3
"Rio Cuarto Aerodrome";2019-09-10;"S_CORDOBA";"Cordoba";"14.90";6,3;8
"Rio Cuarto Aerodrome";2019-09-11;"S_CORDOBA";"Cordoba";"10.30";9,3;5
"Rio Cuarto Aerodrome";2019-09-12;"S_CORDOBA";"Cordoba";"20.10";1,9;0
"Rio Cuarto Aerodrome";2019-09-13;"S_CORDOBA";"Cordoba";"21.50";7,3;0
"Rio Cuarto Aerodrome";2019-09-14;"S_CORDOBA";"Cordoba";"24.50";7;0
"Rio Cuarto Aerodrome";2019-09-15;"S_CORDOBA";"Cordoba";"27.00";10,8;0
"Rio Cuarto Aerodrome";2019-09-16;"S_CORDOBA";"Cordoba";"18.30";9,8;0
"Rio Cuarto Aerodrome";2019-09-17;"S_CORDOBA";"Cordoba";"26.00";5;0
"Rio Cuarto Aerodrome";2019-09-18;"S_CORDOBA";"Cordoba";"28.50";10;0
"Rio Cuarto Aerodrome";2019-09-19;"S_CORDOBA";"Cordoba";"15.20";9,6;0
"Rio Cuarto Aerodrome";2019-09-20;"S_CORDOBA";"Cordoba";"20.04";2,5;0
"Rio Cuarto Aerodrome";2019-09-21;"S_CORDOBA";"Cordoba";"24.00";5,5;0
"Rio Cuarto Aerodrome";2019-09-22;"S_CORDOBA";"Cordoba";"24.00";7,7;0
"Rio Cuarto Aerodrome";2019-09-23;"S_CORDOBA";"Cordoba";"26.00";9,6;0
"Rio Cuarto Aerodrome";2019-09-24;"S_CORDOBA";"Cordoba";"27.90";7,3;0
"Rio Cuarto Aerodrome";2019-09-25;"S_CORDOBA";"Cordoba";"31.00";10,6;0
"Rio Cuarto Aerodrome";2019-09-26;"S_CORDOBA";"Cordoba";"31.00";14,3;0
"Rio Cuarto Aerodrome";2019-09-27;"S_CORDOBA";"Cordoba";"27.40";13,2;0
"Rio Cuarto Aerodrome";2019-09-28;"S_CORDOBA";"Cordoba";"31.60";14;0
"Rio Cuarto Aerodrome";2019-09-29;"S_CORDOBA";"Cordoba";"35.10";18,6;0
"Rio Cuarto Aerodrome";2019-09-30;"S_CORDOBA";"Cordoba";"24.20";17,6;0
"Rio Cuarto Aerodrome";2019-10-01;"S_CORDOBA";"Cordoba";"20.00";9,4;0
"Rio Cuarto Aerodrome";2019-10-02;"S_CORDOBA";"Cordoba";"20.00";5,4;0
"Rio Cuarto Aerodrome";2019-10-03;"S_CORDOBA";"Cordoba";"9.00";7,4;1
"Rio Cuarto Aerodrome";2019-10-04;"S_CORDOBA";"Cordoba";"13.00";5,6;1e-04
"Rio Cuarto Aerodrome";2019-10-05;"S_CORDOBA";"Cordoba";"21.50";2,8;0
"Rio Cuarto Aerodrome";2019-10-06;"S_CORDOBA";"Cordoba";"26.20";8,5;0
"Rio Cuarto Aerodrome";2019-10-07;"S_CORDOBA";"Cordoba";"23.40";9,3;0
"Rio Cuarto Aerodrome";2019-10-08;"S_CORDOBA";"Cordoba";"27.20";11;0
"Rio Cuarto Aerodrome";2019-10-09;"S_CORDOBA";"Cordoba";"30.20";14,5;0,1
"Rio Cuarto Aerodrome";2019-10-10;"S_CORDOBA";"Cordoba";"35.20";17;0
"Rio Cuarto Aerodrome";2019-10-11;"S_CORDOBA";"Cordoba";"30.70";19;0
"Rio Cuarto Aerodrome";2019-10-12;"S_CORDOBA";"Cordoba";"27.60";18,6;1
"Rio Cuarto Aerodrome";2019-10-13;"S_CORDOBA";"Cordoba";"26.50";16;6
"Rio Cuarto Aerodrome";2019-10-14;"S_CORDOBA";"Cordoba";"10.80";7;0
"Rio Cuarto Aerodrome";2019-10-15;"S_CORDOBA";"Cordoba";"10.90";5,6;1
"Rio Cuarto Aerodrome";2019-10-16;"S_CORDOBA";"Cordoba";"13.50";8;0
"Salta Aerodrome";2019-07-19;"SALTA_TUCUMAN";"Salta";"22.50";6,9;0
"Salta Aerodrome";2019-07-20;"SALTA_TUCUMAN";"Salta";"27.20";8,7;0
"Salta Aerodrome";2019-07-21;"SALTA_TUCUMAN";"Salta";"32.40";6,1;0
"Salta Aerodrome";2019-07-22;"SALTA_TUCUMAN";"Salta";"15.60";8,8;0
"Salta Aerodrome";2019-07-23;"SALTA_TUCUMAN";"Salta";"10.50";7,6;0
"Salta Aerodrome";2019-07-24;"SALTA_TUCUMAN";"Salta";"9.20";4,2;1e-04
"Salta Aerodrome";2019-07-25;"SALTA_TUCUMAN";"Salta";"14.50";-2,1;0
"Salta Aerodrome";2019-07-26;"SALTA_TUCUMAN";"Salta";"19.80";-2,8;0
"Salta Aerodrome";2019-07-27;"SALTA_TUCUMAN";"Salta";"17.20";-1,1;0
"Salta Aerodrome";2019-07-28;"SALTA_TUCUMAN";"Salta";"19.00";2,9;0
"Salta Aerodrome";2019-07-29;"SALTA_TUCUMAN";"Salta";"23.70";0,2;0
"Salta Aerodrome";2019-07-30;"SALTA_TUCUMAN";"Salta";"26.20";0,9;0
"Salta Aerodrome";2019-07-31;"SALTA_TUCUMAN";"Salta";"27.60";1,7;0
"Salta Aerodrome";2019-08-01;"SALTA_TUCUMAN";"Salta";"20.20";3,2;0
"Salta Aerodrome";2019-08-02;"SALTA_TUCUMAN";"Salta";"16.80";7,5;0
"Salta Aerodrome";2019-08-03;"SALTA_TUCUMAN";"Salta";"17.80";-2,2;0
"Salta Aerodrome";2019-08-04;"SALTA_TUCUMAN";"Salta";"18.80";-1,8;0
"Salta Aerodrome";2019-08-05;"SALTA_TUCUMAN";"Salta";"22.30";-1,2;0
"Salta Aerodrome";2019-08-06;"SALTA_TUCUMAN";"Salta";"26.40";-0,5;0
"Salta Aerodrome";2019-08-07;"SALTA_TUCUMAN";"Salta";"24.50";0,7;0
"Salta Aerodrome";2019-08-08;"SALTA_TUCUMAN";"Salta";"12.20";1,7;0
"Salta Aerodrome";2019-08-09;"SALTA_TUCUMAN";"Salta";"13.00";5,7;0
"Salta Aerodrome";2019-08-10;"SALTA_TUCUMAN";"Salta";"20.50";-3,2;0
"Salta Aerodrome";2019-08-11;"SALTA_TUCUMAN";"Salta";"26.20";-2,8;0
"Salta Aerodrome";2019-08-12;"SALTA_TUCUMAN";"Salta";"21.90";2,4;0
"Salta Aerodrome";2019-08-13;"SALTA_TUCUMAN";"Salta";"10.30";7,6;0
"Salta Aerodrome";2019-08-14;"SALTA_TUCUMAN";"Salta";"15.90";6,4;0
"Salta Aerodrome";2019-08-15;"SALTA_TUCUMAN";"Salta";"21.30";0;0
"Salta Aerodrome";2019-08-16;"SALTA_TUCUMAN";"Salta";"27.00";2,1;0
"Salta Aerodrome";2019-08-17;"SALTA_TUCUMAN";"Salta";"31.40";4,3;0
"Salta Aerodrome";2019-08-18;"SALTA_TUCUMAN";"Salta";"19.50";5;0
"Salta Aerodrome";2019-08-19;"SALTA_TUCUMAN";"Salta";"19.70";6,5;0
"Salta Aerodrome";2019-08-20;"SALTA_TUCUMAN";"Salta";"18.90";1,6;0
"Salta Aerodrome";2019-08-21;"SALTA_TUCUMAN";"Salta";"19.60";1,2;0
"Salta Aerodrome";2019-08-22;"SALTA_TUCUMAN";"Salta";"22.50";2,5;0
"Salta Aerodrome";2019-08-23;"SALTA_TUCUMAN";"Salta";"22.60";1,3;0
"Salta Aerodrome";2019-08-24;"SALTA_TUCUMAN";"Salta";"24.10";3,3;0
"Salta Aerodrome";2019-08-25;"SALTA_TUCUMAN";"Salta";"28.50";5,1;0
"Salta Aerodrome";2019-08-26;"SALTA_TUCUMAN";"Salta";"28.70";7,6;0
"Salta Aerodrome";2019-08-27;"SALTA_TUCUMAN";"Salta";"28.30";9,7;0
"Salta Aerodrome";2019-08-28;"SALTA_TUCUMAN";"Salta";"29.60";12;0
"Salta Aerodrome";2019-08-29;"SALTA_TUCUMAN";"Salta";"35.10";12,2;0
"Salta Aerodrome";2019-08-30;"SALTA_TUCUMAN";"Salta";"28.40";13,5;0
"Salta Aerodrome";2019-08-31;"SALTA_TUCUMAN";"Salta";"19.50";11;0
"Salta Aerodrome";2019-09-01;"SALTA_TUCUMAN";"Salta";"20.60";2,2;0
"Salta Aerodrome";2019-09-02;"SALTA_TUCUMAN";"Salta";"21.10";0,7;0
"Salta Aerodrome";2019-09-03;"SALTA_TUCUMAN";"Salta";"19.50";7,2;0
"Salta Aerodrome";2019-09-04;"SALTA_TUCUMAN";"Salta";"13.70";5,9;0
"Salta Aerodrome";2019-09-05;"SALTA_TUCUMAN";"Salta";"13.60";8,5;0
"Salta Aerodrome";2019-09-06;"SALTA_TUCUMAN";"Salta";"21.60";7,5;0
"Salta Aerodrome";2019-09-07;"SALTA_TUCUMAN";"Salta";"24.80";4,7;0
"Salta Aerodrome";2019-09-08;"SALTA_TUCUMAN";"Salta";"21.20";7,5;0
"Salta Aerodrome";2019-09-09;"SALTA_TUCUMAN";"Salta";"28.50";9,3;0
"Salta Aerodrome";2019-09-10;"SALTA_TUCUMAN";"Salta";"18.00";12,5;0
"Salta Aerodrome";2019-09-11;"SALTA_TUCUMAN";"Salta";"16.50";9,1;1
"Salta Aerodrome";2019-09-12;"SALTA_TUCUMAN";"Salta";"22.60";6,2;0
"Salta Aerodrome";2019-09-13;"SALTA_TUCUMAN";"Salta";"21.50";2,8;0
"Salta Aerodrome";2019-09-14;"SALTA_TUCUMAN";"Salta";"27.50";4,4;0
"Salta Aerodrome";2019-09-15;"SALTA_TUCUMAN";"Salta";"36.20";7,2;0
"Salta Aerodrome";2019-09-16;"SALTA_TUCUMAN";"Salta";"25.40";13,6;0,1
"Salta Aerodrome";2019-09-17;"SALTA_TUCUMAN";"Salta";"20.60";8,7;0
"Salta Aerodrome";2019-09-18;"SALTA_TUCUMAN";"Salta";"25.20";9,1;0
"Salta Aerodrome";2019-09-19;"SALTA_TUCUMAN";"Salta";"32.40";5,2;0
"Salta Aerodrome";2019-09-20;"SALTA_TUCUMAN";"Salta";"19.30";9,3;0
"Salta Aerodrome";2019-09-21;"SALTA_TUCUMAN";"Salta";"21.70";1;0
"Salta Aerodrome";2019-09-22;"SALTA_TUCUMAN";"Salta";"24.40";5,2;0
"Salta Aerodrome";2019-09-23;"SALTA_TUCUMAN";"Salta";"25.50";7;0
"Salta Aerodrome";2019-09-24;"SALTA_TUCUMAN";"Salta";"26.70";8,2;0
"Salta Aerodrome";2019-09-25;"SALTA_TUCUMAN";"Salta";"27.40";14,1;0
"Salta Aerodrome";2019-09-26;"SALTA_TUCUMAN";"Salta";"29.70";7,7;0
"Salta Aerodrome";2019-09-27;"SALTA_TUCUMAN";"Salta";"28.40";10,2;0
"Salta Aerodrome";2019-09-28;"SALTA_TUCUMAN";"Salta";"32.50";9,4;0
"Salta Aerodrome";2019-09-29;"SALTA_TUCUMAN";"Salta";"31.70";11,2;0
"Salta Aerodrome";2019-09-30;"SALTA_TUCUMAN";"Salta";"36.00";13,3;0
"Salta Aerodrome";2019-10-01;"SALTA_TUCUMAN";"Salta";"31.40";15,7;0
"Salta Aerodrome";2019-10-02;"SALTA_TUCUMAN";"Salta";"16.40";11,9;0
"Salta Aerodrome";2019-10-03;"SALTA_TUCUMAN";"Salta";"23.50";7,2;0
"Salta Aerodrome";2019-10-04;"SALTA_TUCUMAN";"Salta";"23.10";6,2;1e-04
"Salta Aerodrome";2019-10-05;"SALTA_TUCUMAN";"Salta";"15.10";10,3;1e-04
"Salta Aerodrome";2019-10-06;"SALTA_TUCUMAN";"Salta";"23.50";4,7;0
"Salta Aerodrome";2019-10-07;"SALTA_TUCUMAN";"Salta";"29.00";4;0
"Salta Aerodrome";2019-10-08;"SALTA_TUCUMAN";"Salta";"29.95";7,5;0
"Salta Aerodrome";2019-10-09;"SALTA_TUCUMAN";"Salta";"29.60";10;0
"Salta Aerodrome";2019-10-10;"SALTA_TUCUMAN";"Salta";"31.40";12,2;0
"Salta Aerodrome";2019-10-11;"SALTA_TUCUMAN";"Salta";"35.70";13,5;0
"Salta Aerodrome";2019-10-12;"SALTA_TUCUMAN";"Salta";"34.60";14,2;0
"Salta Aerodrome";2019-10-13;"SALTA_TUCUMAN";"Salta";"30.70";16,7;10
"Salta Aerodrome";2019-10-14;"SALTA_TUCUMAN";"Salta";"15.80";13;1e-04
"Salta Aerodrome";2019-10-15;"SALTA_TUCUMAN";"Salta";"18.00";8,3;0
"Salta Aerodrome";2019-10-16;"SALTA_TUCUMAN";"Salta";"17.00";7,7;0
"Bariloche Aerodrome";2019-07-19;"";"Rio Negro";"3.40";1;22
"Bariloche Aerodrome";2019-07-20;"";"Rio Negro";"1.00";-1;33
"Bariloche Aerodrome";2019-07-21;"";"Rio Negro";"2.50";-4;3
"Bariloche Aerodrome";2019-07-22;"";"Rio Negro";"2.00";-7;0
"Bariloche Aerodrome";2019-07-23;"";"Rio Negro";"2.00";-8,6;0
"Bariloche Aerodrome";2019-07-24;"";"Rio Negro";"2.70";-14;0
"Bariloche Aerodrome";2019-07-25;"";"Rio Negro";"5.60";-11,1;1e-04
"Bariloche Aerodrome";2019-07-26;"";"Rio Negro";"6.00";1,9;0
"Bariloche Aerodrome";2019-07-27;"";"Rio Negro";"3.90";-8;0
"Bariloche Aerodrome";2019-07-28;"";"Rio Negro";"5.60";-10,3;20
"Bariloche Aerodrome";2019-07-29;"";"Rio Negro";"7.60";2;14
"Bariloche Aerodrome";2019-07-30;"";"Rio Negro";"7.00";1,9;27
"Bariloche Aerodrome";2019-07-31;"";"Rio Negro";"4.80";0,4;9
"Bariloche Aerodrome";2019-08-01;"";"Rio Negro";"7.00";0,7;0
"Bariloche Aerodrome";2019-08-02;"";"Rio Negro";"7.20";1;0
"Bariloche Aerodrome";2019-08-03;"";"Rio Negro";"13.30";-5;0
"Bariloche Aerodrome";2019-08-04;"";"Rio Negro";"14.30";-4,6;0
"Bariloche Aerodrome";2019-08-05;"";"Rio Negro";"11.10";-1,4;8
"Bariloche Aerodrome";2019-08-06;"";"Rio Negro";"5.80";1,2;0
"Bariloche Aerodrome";2019-08-07;"";"Rio Negro";"6.90";-1;0
"Bariloche Aerodrome";2019-08-08;"";"Rio Negro";"8.00";-7,5;0
"Bariloche Aerodrome";2019-08-09;"";"Rio Negro";"7.40";-6;1e-04
"Bariloche Aerodrome";2019-08-10;"";"Rio Negro";"9.20";3,6;2
"Bariloche Aerodrome";2019-08-11;"";"Rio Negro";"7.40";0,9;0
"Bariloche Aerodrome";2019-08-12;"";"Rio Negro";"8.20";-2,3;0
"Bariloche Aerodrome";2019-08-13;"";"Rio Negro";"6.20";-4,5;1e-04
"Bariloche Aerodrome";2019-08-14;"";"Rio Negro";"10.00";0,6;0
"Bariloche Aerodrome";2019-08-15;"";"Rio Negro";"8.80";-2;1e-04
"Bariloche Aerodrome";2019-08-16;"";"Rio Negro";"10.00";1,3;3
"Bariloche Aerodrome";2019-08-17;"";"Rio Negro";"7.40";3;0,6
"Bariloche Aerodrome";2019-08-18;"";"Rio Negro";"2.10";-0,3;1e-04
"Bariloche Aerodrome";2019-08-19;"";"Rio Negro";"4.60";-1;1e-04
"Bariloche Aerodrome";2019-08-20;"";"Rio Negro";"2.80";-0,5;6
"Bariloche Aerodrome";2019-08-21;"";"Rio Negro";"7.40";-0,3;2
"Bariloche Aerodrome";2019-08-22;"";"Rio Negro";"10.80";-1,8;0
"Bariloche Aerodrome";2019-08-23;"";"Rio Negro";"11.60";1;0
"Bariloche Aerodrome";2019-08-24;"";"Rio Negro";"12.40";2,4;2
"Bariloche Aerodrome";2019-08-25;"";"Rio Negro";"9.00";-2,6;0,9
"Bariloche Aerodrome";2019-08-26;"";"Rio Negro";"7.40";4;1e-04
"Bariloche Aerodrome";2019-08-27;"";"Rio Negro";"9.60";-2,4;64
"Bariloche Aerodrome";2019-08-28;"";"Rio Negro";"6.20";-0,4;11
"Bariloche Aerodrome";2019-08-29;"";"Rio Negro";"8.00";2;0
"Bariloche Aerodrome";2019-08-30;"";"Rio Negro";"9.40";3,4;0
"Bariloche Aerodrome";2019-08-31;"";"Rio Negro";"10.00";1,5;0
"Bariloche Aerodrome";2019-09-01;"";"Rio Negro";"10.50";-5,8;1e-04
"Bariloche Aerodrome";2019-09-02;"";"Rio Negro";"7.20";-3;0
"Bariloche Aerodrome";2019-09-03;"";"Rio Negro";"10.60";-9;0
"Bariloche Aerodrome";2019-09-04;"";"Rio Negro";"2.50";-5,2;0
"Bariloche Aerodrome";2019-09-05;"";"Rio Negro";"3.40";0,4;0
"Bariloche Aerodrome";2019-09-06;"";"Rio Negro";"3.80";0,4;1e-04
"Bariloche Aerodrome";2019-09-07;"";"Rio Negro";"8.20";0,4;0
"Bariloche Aerodrome";2019-09-08;"";"Rio Negro";"7.00";-0,3;1e-04
"Bariloche Aerodrome";2019-09-09;"";"Rio Negro";"10.20";-0,5;1e-04
"Bariloche Aerodrome";2019-09-10;"";"Rio Negro";"7.50";-0,2;0
"Bariloche Aerodrome";2019-09-11;"";"Rio Negro";"10.90";-6,5;0
"Bariloche Aerodrome";2019-09-12;"";"Rio Negro";"11.70";3,4;0
"Bariloche Aerodrome";2019-09-13;"";"Rio Negro";"14.20";2,7;0
"Bariloche Aerodrome";2019-09-14;"";"Rio Negro";"9.80";4,1;0,5
"Bariloche Aerodrome";2019-09-15;"";"Rio Negro";"7.20";-0,2;0
"Bariloche Aerodrome";2019-09-16;"";"Rio Negro";"10.90";1,5;0
"Bariloche Aerodrome";2019-09-17;"";"Rio Negro";"15.00";3;0
"Bariloche Aerodrome";2019-09-18;"";"Rio Negro";"6.80";4;11
"Bariloche Aerodrome";2019-09-19;"";"Rio Negro";"7.50";-1,1;0
"Bariloche Aerodrome";2019-09-20;"";"Rio Negro";"8.50";2,6;0
"Bariloche Aerodrome";2019-09-21;"";"Rio Negro";"10.90";3,8;0
"Bariloche Aerodrome";2019-09-22;"";"Rio Negro";"15.50";-4,8;0
"Bariloche Aerodrome";2019-09-23;"";"Rio Negro";"17.40";-3;0
"Bariloche Aerodrome";2019-09-24;"";"Rio Negro";"22.30";-0,2;0
"Bariloche Aerodrome";2019-09-25;"";"Rio Negro";"23.00";0,1;0
"Bariloche Aerodrome";2019-09-26;"";"Rio Negro";"21.30";3,8;0
"Bariloche Aerodrome";2019-09-27;"";"Rio Negro";"18.60";5,7;0
"Bariloche Aerodrome";2019-09-28;"";"Rio Negro";"15.00";7,6;0
"Bariloche Aerodrome";2019-09-29;"";"Rio Negro";"10.50";5;6
"Bariloche Aerodrome";2019-09-30;"";"Rio Negro";"5.60";-0,7;1
"Bariloche Aerodrome";2019-10-01;"";"Rio Negro";"7.60";-1,5;0
"Bariloche Aerodrome";2019-10-02;"";"Rio Negro";"10.40";-7;1e-04
"Bariloche Aerodrome";2019-10-03;"";"Rio Negro";"6.30";-2,2;2
"Bariloche Aerodrome";2019-10-04;"";"Rio Negro";"10.20";1,2;0
"Bariloche Aerodrome";2019-10-05;"";"Rio Negro";"12.40";-5;4
"Bariloche Aerodrome";2019-10-06;"";"Rio Negro";"11.00";4,2;6
"Bariloche Aerodrome";2019-10-07;"";"Rio Negro";"9.20";2;0
"Bariloche Aerodrome";2019-10-08;"";"Rio Negro";"12.00";2,5;0
"Bariloche Aerodrome";2019-10-09;"";"Rio Negro";"14.80";3,5;0
"Bariloche Aerodrome";2019-10-10;"";"Rio Negro";"17.00";8,8;0
"Bariloche Aerodrome";2019-10-11;"";"Rio Negro";"16.80";1,1;1e-04
"Bariloche Aerodrome";2019-10-12;"";"Rio Negro";"13.50";6;1e-04
"Bariloche Aerodrome";2019-10-13;"";"Rio Negro";"14.80";-4,4;0
"Bariloche Aerodrome";2019-10-14;"";"Rio Negro";"9.60";3,2;2
"Bariloche Aerodrome";2019-10-15;"";"Rio Negro";"7.00";-0,5;0,5
"Bariloche Aerodrome";2019-10-16;"";"Rio Negro";"15.30";3,3;0
"San Rafael Aerodrome";2019-07-19;"";"Mendoza";"17.40";-1,2;0
"San Rafael Aerodrome";2019-07-20;"";"Mendoza";"20.50";0,4;0
"San Rafael Aerodrome";2019-07-21;"";"Mendoza";"14.00";4,7;0
"San Rafael Aerodrome";2019-07-22;"";"Mendoza";"10.00";0,7;0
"San Rafael Aerodrome";2019-07-23;"";"Mendoza";"10.00";0,1;0
"San Rafael Aerodrome";2019-07-24;"";"Mendoza";"13.80";-2,6;0
"San Rafael Aerodrome";2019-07-25;"";"Mendoza";"17.70";-1,6;0
